,ATP,Round,Player,WRank,LRank,Day,Month,Year,Rank,Win
13099,24,1,Voltchkov V.,92,65,22,4,2003,65,0
13100,24,1,Blanco G.,125,32,22,4,2003,125,1
13101,24,1,Mirnyi M.,125,32,22,4,2003,32,0
13102,24,1,Coria G.,16,140,22,4,2003,16,1
13103,24,1,Verdasco F.,16,140,22,4,2003,140,0
13104,24,1,Hrbaty D.,60,253,22,4,2003,60,1
13105,24,1,Perez D.,60,253,22,4,2003,253,0
13106,24,2,Sanchez D.,48,10,22,4,2003,48,1
13107,24,2,Srichaphan P.,48,10,22,4,2003,10,0
13108,24,2,Calleri A.,34,33,22,4,2003,34,1
13109,24,2,Chela J.I.,34,33,22,4,2003,33,0
13110,24,2,Safin M.,8,206,22,4,2003,8,1
13111,24,2,Navarro S.,8,206,22,4,2003,206,0
13112,24,2,Costa A.,7,36,22,4,2003,7,1
13113,24,2,Zabaleta M.,7,36,22,4,2003,36,0
13114,25,1,Saretta F.,79,111,23,4,2003,79,1
13115,25,1,Mamiit C.,79,111,23,4,2003,111,0
13116,25,1,Martin T.,88,54,23,4,2003,88,1
13117,25,1,Lee H.T.,88,54,23,4,2003,54,0
13118,25,1,Horna L.,78,40,23,4,2003,78,1
13119,25,1,Gambill J.M.,78,40,23,4,2003,40,0
13120,25,2,Roddick A.,6,193,23,4,2003,6,1
13121,25,2,Goldstein P.,6,193,23,4,2003,193,0
13122,25,2,Meligeni F.,118,31,23,4,2003,118,1
13123,25,2,Spadea V.,118,31,23,4,2003,31,0
13124,24,2,Davydenko N.,44,12,23,4,2003,44,1
13125,24,2,Nalbandian D.,44,12,23,4,2003,12,0
13126,24,2,Acasuso J.,47,43,23,4,2003,47,1
13127,24,2,Mathieu P.H.,47,43,23,4,2003,43,0
13128,24,2,Moya C.,4,86,23,4,2003,4,1
13129,24,2,Voinea A.,4,86,23,4,2003,86,0
13130,24,2,Kuerten G.,15,46,23,4,2003,15,1
13131,24,2,Mantilla F.,15,46,23,4,2003,46,0
13132,24,2,Volandri F.,98,125,23,4,2003,98,1
13133,24,2,Blanco G.,98,125,23,4,2003,125,0
13134,24,2,Corretja A.,17,96,23,4,2003,17,1
13135,24,2,Nadal R.,17,96,23,4,2003,96,0
13136,24,2,El Aynaoui Y.,18,85,23,4,2003,18,1
13137,24,2,Portas A.,18,85,23,4,2003,85,0
13138,24,2,Robredo T.,23,57,23,4,2003,23,1
13139,24,2,Lopez F.,23,57,23,4,2003,57,0
13140,24,2,Ferrero J.C.,3,92,23,4,2003,3,1
13141,24,2,Squillari F.,3,92,23,4,2003,92,0
13142,25,2,Fish M.,55,78,24,4,2003,55,1
13143,25,2,Horna L.,55,78,24,4,2003,78,0
13144,24,3,Calleri A.,34,7,24,4,2003,34,1
13145,24,3,Costa A.,34,7,24,4,2003,7,0
13146,25,2,Blake J.,25,133,24,4,2003,25,1
13147,25,2,Savolt A.,25,133,24,4,2003,133,0
13148,24,3,Safin M.,8,35,24,4,2003,8,1
13149,24,3,Nieminen J.,8,35,24,4,2003,35,0
13150,24,3,Davydenko N.,44,47,24,4,2003,44,1
13151,24,3,Acasuso J.,44,47,24,4,2003,47,0
13152,24,3,Ferrero J.C.,3,98,24,4,2003,3,1
13153,24,3,Volandri F.,3,98,24,4,2003,98,0
13154,24,3,Robredo T.,23,17,24,4,2003,23,1
13155,24,3,Corretja A.,23,17,24,4,2003,17,0
13156,24,3,Moya C.,4,60,24,4,2003,4,1
13157,24,3,Hrbaty D.,4,60,24,4,2003,60,0
13158,24,3,Gaudio G.,21,48,24,4,2003,21,1
13159,24,3,Sanchez D.,21,48,24,4,2003,48,0
13160,25,2,Agassi A.,2,105,24,4,2003,2,1
13161,25,2,Labadze I.,2,105,24,4,2003,105,0
13162,25,2,Mutis O.,90,79,24,4,2003,90,1
13163,25,2,Saretta F.,90,79,24,4,2003,79,0
13164,25,2,Mello R.,129,88,25,4,2003,129,1
13165,25,2,Martin T.,129,88,25,4,2003,88,0
13166,25,5,Mutis O.,90,25,25,4,2003,90,1
13167,25,5,Blake J.,90,25,25,4,2003,25,0
13168,25,5,Agassi A.,2,129,25,4,2003,2,1
13169,25,5,Mello R.,2,129,25,4,2003,129,0
13170,24,5,Calleri A.,34,23,25,4,2003,34,1
13171,24,5,Robredo T.,34,23,25,4,2003,23,0
13172,24,5,Moya C.,4,44,25,4,2003,4,1
13173,24,5,Davydenko N.,4,44,25,4,2003,44,0
13174,25,2,Melzer J.,102,67,25,4,2003,102,1
13175,25,2,Carlsen K.,102,67,25,4,2003,67,0
13176,24,5,Safin M.,8,21,25,4,2003,8,1
13177,24,5,Gaudio G.,8,21,25,4,2003,21,0
13178,24,5,Ferrero J.C.,3,15,25,4,2003,3,1
13179,24,5,Kuerten G.,3,15,25,4,2003,15,0
13180,24,6,Safin M.,8,3,26,4,2003,8,1
13181,24,6,Ferrero J.C.,8,3,26,4,2003,3,0
13182,24,6,Moya C.,4,34,26,4,2003,4,1
13183,24,6,Calleri A.,4,34,26,4,2003,34,0
13184,25,5,Roddick A.,6,118,26,4,2003,6,1
13185,25,5,Meligeni F.,6,118,26,4,2003,118,0
13186,25,5,Melzer J.,102,55,26,4,2003,102,1
13187,25,5,Fish M.,102,55,26,4,2003,55,0
13188,25,6,Roddick A.,6,90,26,4,2003,6,1
13189,25,6,Mutis O.,6,90,26,4,2003,90,0
13190,25,6,Agassi A.,2,102,27,4,2003,2,1
13191,25,6,Melzer J.,2,102,27,4,2003,102,0
13192,25,7,Agassi A.,2,6,27,4,2003,2,1
13193,25,7,Roddick A.,2,6,27,4,2003,6,0
13194,27,1,Sargsian S.,75,59,28,4,2003,75,1
13195,27,1,Ferrer D.,75,59,28,4,2003,59,0
13196,27,1,Hrbaty D.,58,82,28,4,2003,58,1
13197,27,1,Norman M.,58,82,28,4,2003,82,0
13198,27,1,Portas A.,85,74,28,4,2003,85,1
13199,27,1,Beck K.,85,74,28,4,2003,74,0
13200,27,1,Dupuis A.,86,18,28,4,2003,86,1
13201,27,1,Corretja A.,86,18,28,4,2003,18,0
13202,26,1,Kafelnikov Y.,25,60,28,4,2003,25,1
13203,26,1,Rochus O.,25,60,28,4,2003,60,0
13204,26,1,Arthurs W.,55,101,28,4,2003,55,1
13205,26,1,Behrend T.,55,101,28,4,2003,101,0
13206,26,1,Nieminen J.,35,104,28,4,2003,35,1
13207,26,1,Labadze I.,35,104,28,4,2003,104,0
13208,26,1,Srichaphan N.,10,189,28,4,2003,10,1
13209,26,1,Kohlmann M.,10,189,28,4,2003,189,0
13210,26,1,Schalken S.,11,100,28,4,2003,11,1
13211,26,1,Burgsmuller L.,11,100,28,4,2003,100,0
13212,27,1,Hipfl M.,207,45,28,4,2003,207,1
13213,27,1,Acasuso J.,207,45,28,4,2003,45,0
13214,26,1,Waske A.,111,87,28,4,2003,111,1
13215,26,1,Voinea A.,111,87,28,4,2003,87,0
13216,27,1,Vicente F.,57,56,28,4,2003,57,1
13217,27,1,Lopez F.,57,56,28,4,2003,56,0
13218,27,1,Calleri A.,28,145,29,4,2003,28,1
13219,27,1,Kunitsyn I.,28,145,29,4,2003,145,0
13220,27,1,Squillari F.,94,7,29,4,2003,94,1
13221,27,1,Safin M.,94,7,29,4,2003,7,0
13222,27,1,Ferrero J.C.,3,334,29,4,2003,3,1
13223,27,1,Garcia-Lopez G.,3,334,29,4,2003,334,0
13224,27,1,Rochus C.,134,91,29,4,2003,134,1
13225,27,1,Montanes A.,134,91,29,4,2003,91,0
13226,27,1,Saretta F.,80,36,29,4,2003,80,1
13227,27,1,Zabaleta M.,80,36,29,4,2003,36,0
13228,27,1,Gaudio G.,29,83,29,4,2003,29,1
13229,27,1,Sa A.,29,83,29,4,2003,83,0
13230,27,1,Blanco G.,126,178,29,4,2003,126,1
13231,27,1,Calatrava A.,126,178,29,4,2003,178,0
13232,27,1,Massu N.,89,65,29,4,2003,89,1
13233,27,1,Martin A.,89,65,29,4,2003,65,0
13234,27,1,Cermak F.,245,138,29,4,2003,245,1
13235,27,1,Verdasco F.,245,138,29,4,2003,138,0
13236,27,1,Sanchez D.,48,239,29,4,2003,48,1
13237,27,1,Patience O.,48,239,29,4,2003,239,0
13238,26,1,Henman T.,31,42,29,4,2003,31,1
13239,26,1,Lapentti N.,31,42,29,4,2003,42,0
13240,26,1,Lisnard J.R.,99,68,29,4,2003,99,1
13241,26,1,Verkerk M.,99,68,29,4,2003,68,0
13242,26,1,Stepanek R.,51,79,29,4,2003,51,1
13243,26,1,Mutis O.,51,79,29,4,2003,79,0
13244,26,1,Davydenko N.,41,113,29,4,2003,41,1
13245,26,1,Mamiit C.,41,113,29,4,2003,113,0
13246,26,1,Schuettler R.,13,88,29,4,2003,13,1
13247,26,1,Melzer J.,13,88,29,4,2003,88,0
13248,26,1,Federer R.,5,103,29,4,2003,5,1
13249,26,1,Krajan Z.,5,103,29,4,2003,103,0
13250,26,1,Youzhny M.,30,337,29,4,2003,30,1
13251,26,1,Andersen J.F.,30,337,29,4,2003,337,0
13252,26,1,Koubek S.,63,171,29,4,2003,63,1
13253,26,1,Phau B.,63,171,29,4,2003,171,0
13254,26,1,Sluiter R.,66,218,29,4,2003,66,1
13255,26,1,Furlan R.,66,218,29,4,2003,218,0
13256,26,1,Levy H.,190,67,29,4,2003,190,1
13257,26,1,Carlsen K.,190,67,29,4,2003,67,0
13258,26,2,Nieminen J.,35,99,30,4,2003,35,1
13259,26,2,Lisnard J.R.,35,99,30,4,2003,99,0
13260,27,2,Vicente F.,57,86,30,4,2003,57,1
13261,27,2,Dupuis A.,57,86,30,4,2003,86,0
13262,26,2,Kafelnikov Y.,25,111,30,4,2003,25,1
13263,26,2,Waske A.,25,111,30,4,2003,111,0
13264,26,2,Schalken S.,11,55,30,4,2003,11,1
13265,26,2,Arthurs W.,11,55,30,4,2003,55,0
13266,27,2,Massu N.,89,48,30,4,2003,89,1
13267,27,2,Sanchez D.,89,48,30,4,2003,48,0
13268,27,2,Saretta F.,80,245,30,4,2003,80,1
13269,27,2,Cermak F.,80,245,30,4,2003,245,0
13270,26,2,Stepanek R.,51,10,30,4,2003,51,1
13271,26,2,Srichaphan N.,51,10,30,4,2003,10,0
13272,27,2,Sargsian S.,75,94,1,5,2003,75,1
13273,27,2,Squillari F.,75,94,1,5,2003,94,0
13274,27,2,Gaudio G.,29,126,1,5,2003,29,1
13275,27,2,Blanco G.,29,126,1,5,2003,126,0
13276,27,2,Calleri A.,28,58,1,5,2003,28,1
13277,27,2,Hrbaty D.,28,58,1,5,2003,58,0
13278,27,2,Ferrero J.C.,3,85,1,5,2003,3,1
13279,27,2,Portas A.,3,85,1,5,2003,85,0
13280,27,2,Rochus C.,134,207,1,5,2003,134,1
13281,27,2,Hipfl M.,134,207,1,5,2003,207,0
13282,26,2,Schuettler R.,13,41,1,5,2003,13,1
13283,26,2,Davydenko N.,13,41,1,5,2003,41,0
13284,26,2,Federer R.,5,66,1,5,2003,5,1
13285,26,2,Sluiter R.,5,66,1,5,2003,66,0
13286,26,2,Koubek S.,63,31,1,5,2003,63,1
13287,26,2,Henman T.,63,31,1,5,2003,31,0
13288,26,2,Youzhny M.,30,190,1,5,2003,30,1
13289,26,2,Levy H.,30,190,1,5,2003,190,0
13290,27,5,Ferrero J.C.,3,28,2,5,2003,3,1
13291,27,5,Calleri A.,3,28,2,5,2003,28,0
13292,27,5,Saretta F.,80,29,2,5,2003,80,1
13293,27,5,Gaudio G.,80,29,2,5,2003,29,0
13294,27,5,Rochus C.,134,75,2,5,2003,134,1
13295,27,5,Sargsian S.,134,75,2,5,2003,75,0
13296,27,5,Vicente F.,57,89,2,5,2003,57,1
13297,27,5,Massu N.,57,89,2,5,2003,89,0
13298,26,5,Nieminen J.,35,51,2,5,2003,35,1
13299,26,5,Stepanek R.,35,51,2,5,2003,51,0
13300,26,5,Kafelnikov Y.,25,11,2,5,2003,25,1
13301,26,5,Schalken S.,25,11,2,5,2003,11,0
13302,26,5,Federer R.,5,30,2,5,2003,5,1
13303,26,5,Youzhny M.,5,30,2,5,2003,30,0
13304,26,5,Koubek S.,63,13,2,5,2003,63,1
13305,26,5,Schuettler R.,63,13,2,5,2003,13,0
13306,26,6,Federer R.,5,63,3,5,2003,5,1
13307,26,6,Koubek S.,5,63,3,5,2003,63,0
13308,27,6,Rochus C.,134,57,3,5,2003,134,1
13309,27,6,Vicente F.,134,57,3,5,2003,57,0
13310,27,6,Ferrero J.C.,3,80,3,5,2003,3,1
13311,27,6,Saretta F.,3,80,3,5,2003,80,0
13312,26,7,Federer R.,5,35,4,5,2003,5,1
13313,26,7,Nieminen J.,5,35,4,5,2003,35,0
13314,27,7,Ferrero J.C.,3,134,4,5,2003,3,1
13315,27,7,Rochus C.,3,134,4,5,2003,134,0
13316,28,1,Novak J.,9,54,5,5,2003,9,1
13317,28,1,Arthurs W.,9,54,5,5,2003,54,0
13318,28,1,Martin A.,66,11,5,5,2003,66,1
13319,28,1,Schalken S.,66,11,5,5,2003,11,0
13320,28,1,Roddick A.,6,136,5,5,2003,6,1
13321,28,1,Gaudenzi A.,6,136,5,5,2003,136,0
13322,28,1,Stepanek R.,57,22,5,5,2003,57,1
13323,28,1,Blake J.,57,22,5,5,2003,22,0
13324,28,1,Schuettler R.,13,83,5,5,2003,13,1
13325,28,1,Norman M.,13,83,5,5,2003,83,0
13326,28,1,Ferrer D.,60,1,5,5,2003,60,1
13327,28,1,Agassi A.,60,1,5,5,2003,1,0
13328,28,1,Clement A.,36,87,5,5,2003,36,1
13329,28,1,Sanguinetti D.,36,87,5,5,2003,87,0
13330,28,1,Mantilla F.,47,12,5,5,2003,47,1
13331,28,1,Nalbandian D.,47,12,5,5,2003,12,0
13332,28,1,Hanescu V.,132,31,5,5,2003,132,1
13333,28,1,Youzhny M.,132,31,5,5,2003,31,0
13334,28,1,Verkerk M.,68,30,5,5,2003,68,1
13335,28,1,Spadea V.,68,30,5,5,2003,30,0
13336,28,1,Fish M.,53,52,5,5,2003,53,1
13337,28,1,Santoro F.,53,52,5,5,2003,52,0
13338,28,1,Ljubicic I.,46,26,5,5,2003,46,1
13339,28,1,Malisse X.,46,26,5,5,2003,26,0
13340,28,1,Ferreira W.,27,56,5,5,2003,27,1
13341,28,1,Lopez F.,27,56,5,5,2003,56,0
13342,28,1,Costa A.,8,105,5,5,2003,8,1
13343,28,1,Krajan Z.,8,105,5,5,2003,105,0
13344,28,1,Coria G.,16,28,5,5,2003,16,1
13345,28,1,Henman T.,16,28,5,5,2003,28,0
13346,28,1,Hrbaty D.,58,91,5,5,2003,58,1
13347,28,1,Enqvist T.,58,91,5,5,2003,91,0
13348,28,1,Volandri F.,100,82,6,5,2003,100,1
13349,28,1,Massu N.,100,82,6,5,2003,82,0
13350,28,1,Galimberti G.,115,73,6,5,2003,115,1
13351,28,1,Vahaly B.,115,73,6,5,2003,73,0
13352,28,1,Moya C.,4,50,6,5,2003,4,1
13353,28,1,Vicente F.,4,50,6,5,2003,50,0
13354,28,1,Ferrero J.C.,3,62,6,5,2003,3,1
13355,28,1,Philippoussis M.,3,62,6,5,2003,62,0
13356,28,1,Sluiter R.,65,40,6,5,2003,65,1
13357,28,1,Gambill J.M.,65,40,6,5,2003,40,0
13358,28,1,Mirnyi M.,32,44,6,5,2003,32,1
13359,28,1,Lapentti N.,32,44,6,5,2003,44,0
13360,28,1,Gaudio G.,34,15,6,5,2003,34,1
13361,28,1,Kuerten G.,34,15,6,5,2003,15,0
13362,28,1,Kafelnikov Y.,24,23,6,5,2003,24,1
13363,28,1,El Aynaoui Y.,24,23,6,5,2003,23,0
13364,28,1,Davydenko N.,41,49,6,5,2003,41,1
13365,28,1,Kucera K.,41,49,6,5,2003,49,0
13366,28,1,Calleri A.,29,59,6,5,2003,29,1
13367,28,1,Koubek S.,29,59,6,5,2003,59,0
13368,28,1,Federer R.,5,43,6,5,2003,5,1
13369,28,1,Mathieu P.,5,43,6,5,2003,43,0
13370,28,1,Zabaleta M.,39,51,6,5,2003,39,1
13371,28,1,Sanchez D.,39,51,6,5,2003,51,0
13372,28,1,Chela J.I.,33,63,6,5,2003,33,1
13373,28,1,Rochus O.,33,63,6,5,2003,63,0
13374,28,1,Corretja A.,17,88,6,5,2003,17,1
13375,28,1,Portas A.,17,88,6,5,2003,88,0
13376,28,1,Nieminen J.,35,10,6,5,2003,35,1
13377,28,1,Srichaphan P.,35,10,6,5,2003,10,0
13378,28,1,Robredo T.,19,14,6,5,2003,19,1
13379,28,1,Grosjean S.,19,14,6,5,2003,14,0
13380,28,2,Moya C.,4,32,7,5,2003,4,1
13381,28,2,Mirnyi M.,4,32,7,5,2003,32,0
13382,28,2,Volandri F.,100,65,7,5,2003,100,1
13383,28,2,Sluiter R.,100,65,7,5,2003,65,0
13384,28,2,Ferrero J.C.,3,17,7,5,2003,3,1
13385,28,2,Corretja A.,3,17,7,5,2003,17,0
13386,28,2,Nieminen J.,35,41,7,5,2003,35,1
13387,28,2,Davydenko N.,35,41,7,5,2003,41,0
13388,28,2,Costa A.,8,36,7,5,2003,8,1
13389,28,2,Clement A.,8,36,7,5,2003,36,0
13390,28,2,Coria G.,16,132,7,5,2003,16,1
13391,28,2,Hanescu V.,16,132,7,5,2003,132,0
13392,28,2,Verkerk M.,68,6,7,5,2003,68,1
13393,28,2,Roddick A.,68,6,7,5,2003,6,0
13394,28,2,Ljubicic I.,46,60,7,5,2003,46,1
13395,28,2,Ferrer D.,46,60,7,5,2003,60,0
13396,28,2,Gaudio G.,34,29,7,5,2003,34,1
13397,28,2,Calleri A.,34,29,7,5,2003,29,0
13398,28,2,Robredo T.,19,33,7,5,2003,19,1
13399,28,2,Chela J.I.,19,33,7,5,2003,33,0
13400,28,2,Mantilla F.,47,53,7,5,2003,47,1
13401,28,2,Fish M.,47,53,7,5,2003,53,0
13402,28,2,Schuettler R.,13,27,7,5,2003,13,1
13403,28,2,Ferreira W.,13,27,7,5,2003,27,0
13404,28,2,Novak J.,9,58,7,5,2003,9,1
13405,28,2,Hrbaty D.,9,58,7,5,2003,58,0
13406,28,2,Stepanek R.,57,66,7,5,2003,57,1
13407,28,2,Martin A.,57,66,7,5,2003,66,0
13408,28,2,Federer R.,5,39,7,5,2003,5,1
13409,28,2,Zabaleta M.,5,39,7,5,2003,39,0
13410,28,2,Kafelnikov Y.,24,115,7,5,2003,24,1
13411,28,2,Galimberti G.,24,115,7,5,2003,115,0
13412,28,3,Verkerk M.,68,35,8,5,2003,68,1
13413,28,3,Nieminen J.,68,35,8,5,2003,35,0
13414,28,3,Ferrero J.C.,3,34,8,5,2003,3,1
13415,28,3,Gaudio G.,3,34,8,5,2003,34,0
13416,28,3,Mantilla F.,47,8,8,5,2003,47,1
13417,28,3,Costa A.,47,8,8,5,2003,8,0
13418,28,3,Kafelnikov Y.,24,4,8,5,2003,24,1
13419,28,3,Moya C.,24,4,8,5,2003,4,0
13420,28,3,Schuettler R.,13,9,8,5,2003,13,1
13421,28,3,Novak J.,13,9,8,5,2003,9,0
13422,28,3,Volandri F.,100,57,8,5,2003,100,1
13423,28,3,Stepanek R.,100,57,8,5,2003,57,0
13424,28,3,Federer R.,5,19,8,5,2003,5,1
13425,28,3,Robredo T.,5,19,8,5,2003,19,0
13426,28,3,Ljubicic I.,46,16,8,5,2003,46,1
13427,28,3,Coria G.,46,16,8,5,2003,16,0
13428,28,5,Kafelnikov Y.,24,68,9,5,2003,24,1
13429,28,5,Verkerk M.,24,68,9,5,2003,68,0
13430,28,5,Federer R.,5,100,9,5,2003,5,1
13431,28,5,Volandri F.,5,100,9,5,2003,100,0
13432,28,5,Ferrero J.C.,3,13,9,5,2003,3,1
13433,28,5,Schuettler R.,3,13,9,5,2003,13,0
13434,28,5,Mantilla F.,47,46,9,5,2003,47,1
13435,28,5,Ljubicic I.,47,46,9,5,2003,46,0
13436,28,6,Mantilla F.,47,24,10,5,2003,47,1
13437,28,6,Kafelnikov Y.,47,24,10,5,2003,24,0
13438,28,7,Mantilla F.,47,5,11,5,2003,47,1
13439,28,7,Federer R.,47,5,11,5,2003,5,0
13440,29,1,Robredo T.,22,47,12,5,2003,22,1
13441,29,1,Stepanek R.,22,47,12,5,2003,47,0
13442,29,1,Sanchez D.,53,51,12,5,2003,53,1
13443,29,1,Fish M.,53,51,12,5,2003,51,0
13444,29,1,Gaudio G.,29,25,12,5,2003,29,1
13445,29,1,Blake J.,29,25,12,5,2003,25,0
13446,29,1,Calleri A.,31,57,12,5,2003,31,1
13447,29,1,Lee H.T.,31,57,12,5,2003,57,0
13448,29,1,Zabaleta M.,38,50,12,5,2003,38,1
13449,29,1,Kucera K.,38,50,12,5,2003,50,0
13450,29,1,Rochus O.,65,21,12,5,2003,65,1
13451,29,1,El Aynaoui Y.,65,21,12,5,2003,21,0
13452,29,1,Nadal R.,87,44,12,5,2003,87,1
13453,29,1,Mathieu P.H.,87,44,12,5,2003,44,0
13454,29,1,Nieminen J.,35,60,12,5,2003,35,1
13455,29,1,Koubek S.,35,60,12,5,2003,60,0
13456,29,1,Kuerten G.,14,34,12,5,2003,14,1
13457,29,1,Chela J.I.,14,34,12,5,2003,34,0
13458,29,1,Henman T.,27,40,12,5,2003,27,1
13459,29,1,Gambill J.M.,27,40,12,5,2003,40,0
13460,29,1,Ferreira W.,26,110,12,5,2003,26,1
13461,29,1,Waske A.,26,110,12,5,2003,110,0
13462,29,1,Davydenko N.,41,90,12,5,2003,41,1
13463,29,1,Voinea A.,41,90,12,5,2003,90,0
13464,29,1,Coria G.,16,33,12,5,2003,16,1
13465,29,1,Spadea V.,16,33,12,5,2003,33,0
13466,29,1,Clement A.,37,46,12,5,2003,37,1
13467,29,1,Lapentti N.,37,46,12,5,2003,46,0
13468,29,1,Burgsmuller L.,98,658,12,5,2003,98,1
13469,29,1,Armando H.,98,658,12,5,2003,658,0
13470,29,1,Lopez F.,58,9,12,5,2003,58,1
13471,29,1,Srichaphan P.,58,9,12,5,2003,9,0
13472,29,1,Sargsian S.,72,59,13,5,2003,72,1
13473,29,1,Hrbaty D.,72,59,13,5,2003,59,0
13474,29,1,Moya C.,4,113,13,5,2003,4,1
13475,29,1,Draper S.,4,113,13,5,2003,113,0
13476,29,1,Malisse X.,30,17,13,5,2003,30,1
13477,29,1,Corretja A.,30,17,13,5,2003,17,0
13478,29,1,Hewitt L.,1,210,13,5,2003,1,1
13479,29,1,Hantschk M.,1,210,13,5,2003,210,0
13480,29,1,Gonzalez F.,23,81,13,5,2003,23,1
13481,29,1,Mutis O.,23,81,13,5,2003,81,0
13482,29,1,Beck K.,76,55,13,5,2003,76,1
13483,29,1,Arthurs W.,76,55,13,5,2003,55,0
13484,29,1,Youzhny M.,32,10,13,5,2003,32,1
13485,29,1,Novak J.,32,10,13,5,2003,10,0
13486,29,1,Schuettler P.,11,61,13,5,2003,11,1
13487,29,1,Ferrer D.,11,61,13,5,2003,61,0
13488,29,1,Roddick A.,6,45,13,5,2003,6,1
13489,29,1,Ljubicic I.,6,45,13,5,2003,45,0
13490,29,1,Nalbandian D.,13,103,13,5,2003,13,1
13491,29,1,Lisnard J.R.,13,103,13,5,2003,103,0
13492,29,1,Mantilla F.,20,62,13,5,2003,20,1
13493,29,1,Martin A.,20,62,13,5,2003,62,0
13494,29,1,Grosjean S.,15,79,13,5,2003,15,1
13495,29,1,Volandri F.,15,79,13,5,2003,79,0
13496,29,1,Federer R.,5,28,13,5,2003,5,1
13497,29,1,Mirnyi M.,5,28,13,5,2003,28,0
13498,29,1,Dupuis A.,88,54,13,5,2003,88,1
13499,29,1,Santoro F.,88,54,13,5,2003,54,0
13500,29,1,Costa A.,8,75,13,5,2003,8,1
13501,29,1,Kiefer N.,8,75,13,5,2003,75,0
13502,29,1,Philippoussis M.,67,64,13,5,2003,67,1
13503,29,1,Sluiter R.,67,64,13,5,2003,64,0
13504,29,2,Henman T.,27,15,14,5,2003,27,1
13505,29,2,Grosjean S.,27,15,14,5,2003,15,0
13506,29,2,Zabaleta M.,38,22,14,5,2003,38,1
13507,29,2,Robredo T.,38,22,14,5,2003,22,0
13508,29,2,Youzhny M.,32,76,14,5,2003,32,1
13509,29,2,Beck K.,32,76,14,5,2003,76,0
13510,29,2,Schuettler P.,11,98,14,5,2003,11,1
13511,29,2,Burgsmuller L.,11,98,14,5,2003,98,0
13512,29,2,Rochus O.,65,8,14,5,2003,65,1
13513,29,2,Costa A.,65,8,14,5,2003,8,0
13514,29,2,Nalbandian D.,13,88,14,5,2003,13,1
13515,29,2,Dupuis A.,13,88,14,5,2003,88,0
13516,29,2,Hewitt L.,1,37,14,5,2003,1,1
13517,29,2,Clement A.,1,37,14,5,2003,37,0
13518,29,2,Gaudio G.,29,53,14,5,2003,29,1
13519,29,2,Sanchez D.,29,53,14,5,2003,53,0
13520,29,2,Gonzalez F.,23,20,14,5,2003,23,1
13521,29,2,Mantilla F.,23,20,14,5,2003,20,0
13522,29,2,Philippoussis M.,67,30,14,5,2003,67,1
13523,29,2,Malisse X.,67,30,14,5,2003,30,0
13524,29,2,Nadal R.,87,4,14,5,2003,87,1
13525,29,2,Moya C.,87,4,14,5,2003,4,0
13526,29,2,Kuerten G.,14,41,14,5,2003,14,1
13527,29,2,Davydenko N.,14,41,14,5,2003,41,0
13528,29,2,Calleri A.,31,6,14,5,2003,31,1
13529,29,2,Roddick A.,31,6,14,5,2003,6,0
13530,29,2,Ferreira W.,26,58,14,5,2003,26,1
13531,29,2,Lopez F.,26,58,14,5,2003,58,0
13532,29,2,Federer R.,5,72,14,5,2003,5,1
13533,29,2,Sargsian S.,5,72,14,5,2003,72,0
13534,29,2,Coria G.,16,35,14,5,2003,16,1
13535,29,2,Nieminen J.,16,35,14,5,2003,35,0
13536,29,3,Philippoussis M.,67,5,15,5,2003,67,1
13537,29,3,Federer R.,67,5,15,5,2003,5,0
13538,29,3,Gonzalez F.,23,1,15,5,2003,23,1
13539,29,3,Hewitt L.,23,1,15,5,2003,1,0
13540,29,3,Rochus O.,65,27,15,5,2003,65,1
13541,29,3,Henman T.,65,27,15,5,2003,27,0
13542,29,3,Nalbandian D.,13,11,15,5,2003,13,1
13543,29,3,Schuettler P.,13,11,15,5,2003,11,0
13544,29,3,Ferreira W.,26,14,15,5,2003,26,1
13545,29,3,Kuerten G.,26,14,15,5,2003,14,0
13546,29,3,Coria G.,16,32,15,5,2003,16,1
13547,29,3,Youzhny M.,16,32,15,5,2003,32,0
13548,29,3,Calleri A.,31,38,15,5,2003,31,1
13549,29,3,Zabaleta M.,31,38,15,5,2003,38,0
13550,29,3,Gaudio G.,29,87,15,5,2003,29,1
13551,29,3,Nadal R.,29,87,15,5,2003,87,0
13552,29,5,Gaudio G.,29,65,16,5,2003,29,1
13553,29,5,Rochus O.,29,65,16,5,2003,65,0
13554,29,5,Calleri A.,31,26,16,5,2003,31,1
13555,29,5,Ferreira W.,31,26,16,5,2003,26,0
13556,29,5,Coria G.,16,67,16,5,2003,16,1
13557,29,5,Philippoussis M.,16,67,16,5,2003,67,0
13558,29,5,Nalbandian D.,13,23,16,5,2003,13,1
13559,29,5,Gonzalez F.,13,23,16,5,2003,23,0
13560,29,6,Coria G.,16,29,17,5,2003,16,1
13561,29,6,Gaudio G.,16,29,17,5,2003,29,0
13562,29,6,Calleri A.,31,13,17,5,2003,31,1
13563,29,6,Nalbandian D.,31,13,17,5,2003,13,0
13564,29,7,Coria G.,16,31,18,5,2003,16,1
13565,29,7,Calleri A.,16,31,18,5,2003,31,0
13566,30,1,Lisnard J.R.,101,85,18,5,2003,101,1
13567,30,1,Kratochvil M.,101,85,18,5,2003,85,0
13568,30,1,Sanguinetti D.,87,67,18,5,2003,87,1
13569,30,1,Sargsian S.,87,67,18,5,2003,67,0
